id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm1097000,Pinocchio,MOVIE,"A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.",2022,PG,105,"['comedy', 'drama', 'family', 'fantasy']","['GB', 'US']",,tt4593060,5.1,40608,39.017,6.4,disney
tm1323743,"Jeremy Renner: The Diane Sawyer Interview - A Story of Terror, Survival and Triumph",MOVIE,Jeremy Renner sits down with Diane Sawyer for his first television interview since the critical snow plow accident that nearly cost him his life.,2023,,41,[],['US'],,tt27489048,8.1,76,5.837,9.333,disney
tm907154,Strange World,MOVIE,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",2022,PG,102,"['animation', 'scifi', 'action', 'comedy', 'family', 'fantasy']",['US'],,tt16379612,,,45.581,6.424,disney
ts328331,Our Only Chance,SHOW,"Candela works at a logistics company while she pursues her dream of becoming a singer. Her life changes one night when a multinational record company executive hears her sing in a bar. That same night, Candela meets up with Diego, an old high school classmate of hers who is fighting to be a professional boxer.",2022,TV-MA,52,['drama'],['ES'],1,tt17564828,5.9,373,4.711,6.206,disney
tm1374402,The Ghost,MOVIE,"12-year-old Clarice Cheung feels like she’s invisible — especially next to her older sister Naomi. But when a fight breaks out at the dinner table, it awakens a ghost that begins taking the family, one by one. Now Clarice and Naomi must work together to stop this powerful spirit, before their family is torn apart forever.",2023,PG,20,['fantasy'],['US'],,,,,32.533,7.2,disney
tm1376919,Master & Apprentice: A Special Look at Ahsoka,MOVIE,Dive into the new Star Wars master-apprentice legacy with the cast and filmmakers of Ahsoka.,2023,PG,8,['documentation'],['US'],,,,,11.378,7,disney
ts269590,Dug Days,SHOW,"A series of shorts that follows the humorous misadventures of Dug, the lovable dog from Disney and Pixar’s “Up.” Each short features everyday events that occur in Dug's backyard, all through the exciting (and slightly distorted) eyes of our favorite talking dog.",2021,TV-G,10,"['animation', 'comedy', 'family']",['US'],1,tt13624054,8,5160,25.467,7.428,disney
ts269529,Baymax!,SHOW,"Return to the fantastical city of San Fransokyo where the affable, inflatable, inimitable healthcare companion robot, Baymax, sets out to do what he was programmed to do: help others.",2022,TV-PG,9,"['family', 'animation', 'action', 'comedy', 'scifi']",['US'],1,tt13622958,7.2,8311,36.683,7.898,disney
tm297373,Disenchanted,MOVIE,"Disillusioned with life in the city, feeling out of place in suburbia, and frustrated that her happily ever after hasn’t been so easy to find, Giselle turns to the magic of Andalasia for help. Accidentally transforming the entire town into a real-life fairy tale and placing her family’s future happiness in jeopardy, she must race against time to reverse the spell and determine what happily ever after truly means to her and her family.",2022,PG,120,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],,tt1596342,5.6,25087,54.767,6.844,disney
tm1385522,Explorer: Lake of Fire,MOVIE,"In 2001, satellite imagery captured a mysterious “thermal anomaly” on an unexplored volcano at the ends of the Earth. What lies inside could provide new clues to help predict volcanic eruptions around the globe. But the island is so remote with conditions that are so extreme. No one has ever been able to reach the top to investigate what lies inside.. until now.",2023,,44,['documentation'],['US'],,,,,5.368,7,disney
tm868108,If These Walls Could Sing,MOVIE,"The untold story of the Abbey Road studio, all-star interviews and intimate access to the premises.",2023,,86,"['documentation', 'music']",['US'],,tt13943546,7.2,928,6.779,6.8,disney
tm1363099,LEGO Disney Princess: The Castle Quest,MOVIE,"Tiana, Moana, Snow White, Rapunzel, and Ariel are off on an adventure as they are each unexpectedly transported to a mysterious castle. Shortly after arriving, they soon discover that Gaston has hatched an evil plan to take over all their kingdoms! The Princess characters must work together to solve challenges hidden deep within the castle walls and try to save their kingdoms from Gaston. Will bravery, quick-thinking, and teamwork prevail?",2023,G,47,"['animation', 'fantasy', 'comedy', 'family']","['US', 'DK']",,tt28477869,5.9,414,69.481,6.921,disney
tm1256469,Retrograde,MOVIE,Tells the story of the last months of the 20-year war in Afghanistan through the intimate relationship between American Green Berets and the Afghan officers they trained.,2022,R,94,"['war', 'documentation', 'history']",['US'],,tt21959422,7.4,951,4.171,7.533,disney
ts382796,MPower,SHOW,The history and untold stories of the most iconic women in the Marvel Cinematic Universe are revealed. The women share their triumphs and are joined by adoring fans whose lives were touched by the stories of their heroes.,2023,TV-14,36,['documentation'],['US'],1,tt26901868,5.7,446,11.402,6.905,disney
tm1166322,We Feed People,MOVIE,We Feed People spotlights renowned chef José Andrés and his nonprofit World Central Kitchen’s incredible mission and evolution over 12 years from being a scrappy group of grassroots volunteers to becoming one of the most highly regarded humanitarian aid organizations in the disaster relief sector.,2022,,89,['documentation'],['US'],,tt12156974,7.4,515,4.996,7.389,disney
tm375874,Luca,MOVIE,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,2021,PG,95,"['animation', 'fantasy', 'family', 'comedy', 'drama']",['US'],,tt12801262,7.4,173897,77.556,7.857,disney
tm912188,Lightyear,MOVIE,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,2022,PG,105,"['action', 'family', 'scifi', 'animation', 'drama']",['US'],,tt10298810,6.1,119575,48.277,7.048,disney
tm1285156,Avatar: The Deep Dive - A Special Edition of 20/20,MOVIE,An inside look at one of the most anticipated movie sequels ever with James Cameron and cast.,2022,,38,['documentation'],"['NZ', 'US']",,tt24529122,6.2,248,23.395,7.3,disney
ts276839,Welcome to Earth,SHOW,Will Smith travels to the extreme ends of the earth from active volcanoes to deep ocean adventures.,2021,TV-PG,38,['documentation'],['US'],1,tt13623992,7.8,3030,9.863,7.638,disney
ts323146,Hailey's on It!,SHOW,Hailey Banks must overcome her fears in order to save the world.,2023,TV-Y7,23,"['comedy', 'family', 'scifi', 'animation']",['US'],1,tt16152776,7.2,349,31.043,8,disney
tm1391562,Haunted Mansion: Swinging Wake,MOVIE,Join the ghosts of the Haunted Mansion for a swinging wake.,2023,,121,"['animation', 'thriller']",['US'],,,,,2.242,,disney
ts243681,"Doogie Kamealoha, M.D.",SHOW,"Lahela ""Doogie"" Kamealoha is a teenaged wunderkind juggling her teenager life with an early medical career.",2021,TV-PG,34,"['comedy', 'drama', 'family']",['US'],2,tt12225230,7,3097,81.254,7.7,disney
ts285666,It Was Always Me,SHOW,"When Lupe is 22 years old, her life suddenly changes after she learns that her father, a famous Colombian singer-songwriter, has died. Upon arriving in Colombia, Lupe meets Noah, a mysterious character who turns out to be her father's assistant. Instead of returning to Mexico, Lupe decides to stay as she suspects that the musician's death was not an accident. Together with Noah, she will embark on a musical adventure full of danger, mystery and romance, in the Caribbean region of Colombia.",2022,TV-PG,44,['drama'],['CO'],1,tt14584108,5.6,381,10.647,7.31,disney
tm1297881,Bono & The Edge: A Sort of Homecoming with Dave Letterman,MOVIE,"Filmmaker Morgan Neville captures Dave Letterman on his first visit to Dublin to hang out with Bono and The Edge in their hometown, experience Dublin, and join the two U2 musicians for a concert performance unlike any they’ve done before.",2023,,84,"['documentation', 'music']",['US'],,tt26229554,7.9,933,6.351,7.867,disney
ts109714,Monsters at Work,SHOW,"Ever since he was a kid, Tylor Tuskmon has dreamed of becoming a Scarer just like his idol James P. Sullivan, and now that dream is about to come true... or not. The day he arrives at Monsters Incorporated to begin his dream job as a Scarer, he learns that scaring is out and laughter is in! After being reassigned to the Monsters, Inc. Facilities Team, Tylor sets his sights on a new goal: figuring out how to be funny and becoming a Jokester.",2021,TV-G,22,"['comedy', 'fantasy', 'animation', 'family']",['US'],2,tt8610082,7,8160,172.521,7.174,disney
tm417522,Raya and the Last Dragon,MOVIE,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",2021,PG,107,"['family', 'fantasy', 'action', 'animation', 'comedy', 'drama']",['US'],,tt5109280,7.3,165550,79.848,7.9,disney
tm1276451,Zen - Grogu and Dust Bunnies,MOVIE,A hand-drawn animated short centered on Grogu by Studio Ghibli.,2022,G,3,"['scifi', 'animation', 'fantasy']","['JP', 'US']",,tt23626160,5.5,,6.152,6.1,disney
tm344880,Jungle Cruise,MOVIE,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",2021,PG-13,127,"['fantasy', 'action', 'comedy']",['US'],,tt0870154,6.6,206436,61.819,7.412,disney
ts215481,Chip 'n' Dale: Park Life,SHOW,"A non-verbal, classic style comedy, following the ups and downs of the much-loved chipmunk troublemakers living life in the big city.",2021,TV-Y7,12,"['animation', 'comedy', 'family']",['US'],2,tt10516496,6,479,29.41,6.6,disney
ts378843,The Crossover,SHOW,The coming-of-age story of basketball prodigy twins Filthy (aka Josh) and JB who learn that even though they have so much that binds them together growing up is all about discovering what makes us unique.,2023,TV-PG,29,"['drama', 'family', 'sport']",['US'],1,tt14296996,5.6,303,11.017,7.286,disney
tm989783,Chip 'n Dale: Rescue Rangers,MOVIE,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",2022,PG,99,"['family', 'comedy', 'action', 'thriller', 'animation', 'scifi', 'crime', 'fantasy']",['US'],,tt3513500,7,45580,47.319,7,disney
tm1368525,When Frank Met Carlitos,MOVIE,"According to an anecdote that has been going around the Internet for several years, in 1934 Gardel was performing on NBC in New York when he was introduced to a young admirer who was eager to meet him. As it turns out, he was none other than 19-year-old Frank Sinatra. Nobody is certain about whether that meeting happened or not but rumor has it that during the night, Gardel and Sinatra were locked in a dressing room together.",2023,,72,"['drama', 'comedy', 'history']","['AR', 'MX']",,tt28599808,7.7,75,5.851,8.25,disney
tm1138038,The Territory,MOVIE,"The Indigenous Uru-eu-wau-wau people have seen their population dwindle and their culture threatened since coming into contact with non-Native Brazilians. Though promised dominion over their own rainforest territory, they have faced illegal incursions from environmentally destructive logging and mining, and, most recently, land-grabbing invasions spurred on by right-wing politicians like President Jair Bolsonaro. With deforestation escalating as a result, the stakes have become global.",2022,PG,85,['documentation'],"['CA', 'DK', 'US', 'BR']",,tt16378164,7.5,1231,3.206,7.5,disney
tm1039905,Star Wars Biomes,MOVIE,"Take a virtual vacation to some of the Star Wars films’ most iconic and beloved locations like Hoth, Tatooine, and Sorgan, as this charming series whisks you off for fly-through tours of the Galaxy Far, Far Away.",2021,,18,['scifi'],['US'],,,,,5.395,6.5,disney
tm983665,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",MOVIE,"During the same summer as Woodstock, over 300,000 people attended the Harlem Cultural Festival, celebrating African American music and culture, and promoting Black pride and unity. The footage from the festival sat in a basement, unseen for over 50 years, keeping this incredible event in America's history lost — until now.",2021,PG-13,117,"['music', 'documentation']",['US'],,tt11422728,8,13425,14.397,7.7,disney
ts378918,Voices Rising: The Music of Wakanda Forever,SHOW,"A documentary series focusing on the music from Marvel Studios’ Black Panther: Wakanda Forever. The show centers on the songs and score from the movie and features interview with director Ryan Coogler, composer Ludwig Göransson, among others.",2023,TV-PG,28,"['documentation', 'music']",['US'],1,tt26345409,7.1,154,3.369,5.8,disney
tm1196007,Path of the Panther,MOVIE,"“These animals are like ghosts,” says Carlton Ward Jr.—National Geographic explorer, photographer, and 8th generation Floridian—at the beginning of this captivating film that endeavors to keep the Florida Panther from becoming just that: a ghost. As the last big cat surviving in the eastern United States and the state animal of Florida, the panther is an icon of Florida’s ever-diminishing wild places, as revealed in the film’s sumptuous images. Leading a team that includes cowboys, wildlife biologists, photographers/videographers, and a lot of folks who simply care about the future of Florida’s fragile ecology, Ward treks repeatedly into the Everglades and expanses of South Florida to seek, record, and save these ghosts.",2022,,90,['documentation'],['US'],,tt24855976,7.8,124,2.841,,disney
tm1354150,The Slumber Party,MOVIE,"The hilarious aftermath of a sleepover birthday party hypnotism gone wrong as best friends Megan and Paige, along with soon-to-be step-sister Veronica, wake up with absolutely no memory of the night before.",2023,PG,83,"['comedy', 'family']",['US'],,tt22375620,5.6,392,8.102,8,disney
tm355775,Ron's Gone Wrong,MOVIE,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",2021,PG,107,"['scifi', 'comedy', 'family', 'animation']","['GB', 'US']",,tt7504818,7,38850,47.558,7.965,disney
tm1279391,Elton John Live: Farewell from Dodger Stadium,MOVIE,"A once-in-a-lifetime live, global original concert event offering fans from around the world a front-row seat to witness the groundbreaking magic of the Rocket Man back at Dodger Stadium and showcasing Elton John as audiences have never seen him before, paying tribute to the icon and the seminal moment in 1975 that cemented his global success.",2022,PG,175,['music'],['GB'],,tt22029066,8,523,5.608,8.071,disney
ts312168,FreeKs,SHOW,"Gaspar is forced to leave the band he created when Ludovico, Coco, Juani, and Ulises accuse him of stealing money from their shows. The accusation goes viral and leads to a social media outcry as FreeKs grows more successful without him. Gaspar tries to find the person who framed him and watches his former bandmates being manipulated by the music industry. He will have to prove his innocence in order to reclaim his place in the band.",2023,TV-PG,33,['drama'],['AR'],1,tt15532576,6.3,46,6.897,7.6,disney
tm1354152,Lang Lang Plays Disney,MOVIE,"World renowned pianist Lang Lang and Disney's most iconic music come together in this exclusive one night only concert at Royal Albert Hall. Through performance and documentary segments, the film opens an intimate window into his extraordinary musical journey, speaking to his love for Disney since his childhood in China.",2023,,60,"['music', 'documentation']","['GB', 'US']",,tt28171993,6.7,124,10.668,5.5,disney
ts307165,Life Below Zero: First Alaskans,SHOW,"Follows Alaskan Natives who are focusing on their right to preserve their threatened ways of life, to ensure its survival for the next thousand years.",2022,TV-14,51,"['documentation', 'reality']",['US'],2,tt15257940,7.9,129,2.216,6.7,disney
tm1374408,Marvel Studios Assembled: The Making of Secret Invasion,MOVIE,"Through in-depth interviews with cast and crew, and exclusive behind-the-scenes footage, Assembled uncovers how Marvel Studios’ “Secret Invasion” was born. Witness what it took to conjure the world of the show, and spend time with Samuel L. Jackson as he dons the patch once again to engage in the most baffling battle of Nick Fury’s career.",2023,PG-13,48,['documentation'],['US'],,,,,44.455,4.286,disney
tm1313225,Yuzuru Hanyu Ice Story GIFT at Tokyo Dome,MOVIE,"The first-ever solo ice show at Tokyo Dome, ""GIFT,"" is a story that self-portrays Yuzuru Hanyu's life and future on the ice.",2023,,162,"['documentation', 'sport']",['JP'],,tt26919016,9,1466,1.895,8.667,disney
tm1068637,"The Simpsons: The Good, the Bart, and the Loki",MOVIE,Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,2021,PG,6,"['family', 'animation', 'comedy']",['US'],,,,,29.734,7.3,disney
ts270222,Disney Intertwined,SHOW,"Allegra dreams of joining the Eleven O' Clock music hall company, but her mother, Caterina, won't accept that. Allegra's life changes drastically when she finds a mysterious bracelet that takes her to 1994, the year Caterina was her age and was starting her career in Eleven O' Clock while she lived in Coco's shadow. Cocó is Allegra's grandmother. Will Allegra be able to change the past?",2021,TV-14,44,"['scifi', 'comedy', 'drama', 'fantasy']",['AR'],2,tt13891870,6.8,432,27.521,7.5,disney
tm1386175,Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3,MOVIE,"Join visionary director James Gunn and superstars such as Chris Pratt and Zoe Saldaña as they recount how “Guardians of the Galaxy Vol. 3” was conceived, shaped, and delivered to the world. And stand alongside the cast and crew in the emotional final moments of the shoot as they bid farewell to each other, and close this chapter in the saga of Peter Quill and his loveable band of misfit-warriors.",2023,PG-13,58,['documentation'],['US'],,,,,18.606,7,disney
ts302359,Disney Presents Goofy in How to Stay at Home,SHOW,Leave it to Goofy to find the fun in staying home!,2021,TV-G,3,"['comedy', 'family', 'animation']",['US'],1,tt15118926,6.7,528,9.552,6.167,disney
ts251844,Secrets of the Whales,SHOW,"Sigourney Weaver guides viewers on a journey to the heart of whale culture to experience the extraordinary communication skills and intricate social structures of five different whale species. With the help of new science and technology, viewers witness whales making lifelong friendships, teaching clan heritage and traditions to their young and grieving deeply for the loss of loved ones.",2021,TV-PG,48,['documentation'],['US'],1,tt12824750,8.4,883,22.379,7.9,disney
ts218548,The Ghost and Molly McGee,SHOW,"A grumpy ghost named Scratch is eternally cursed to be in the presence of polar opposite Molly McGee, a cheerful tween.",2021,TV-Y7,21,"['animation', 'comedy', 'family', 'fantasy', 'horror', 'scifi']",['US'],3,tt10684374,7.5,1643,327.804,7.81,disney
ts355013,L-Pop,SHOW,"Andrea is considered the number 1 fan of K-pop, the successful genre of pop music originating in South Korea. While she would love to live dancing and listening to K-pop, she must divide her time between her passion, her dental studies, and her job at a coffee shop in Mexico City's Koreatown. When she finds out about the launch of a dance contest whose prize is a trip to Korea, Andrea decides to form the best dance cover K-pop), an aspiring influencer, and Tomás, an office worker and K-pop expert. With the help of her new group of friends, Andrea embarks on a musical adventure to turn her fantasy into reality. Along the way, she will discover that what you want is worth fighting for, form an unforgettable dance team, and reconnect with a big dream: to become a K-pop star.",2023,TV-PG,30,"['drama', 'comedy']",['MX'],2,tt20447008,7.4,49,15.768,8,disney
ts330309,Ice Age: Scrat Tales,SHOW,"Scrat experiences the ups and downs of fatherhood, as he and the adorable, mischievous Baby Scrat, alternately bond with each other and battle for ownership of the highly treasured Acorn.",2022,TV-PG,3,"['animation', 'comedy', 'family']",['US'],1,tt18302114,7.3,2476,27.018,7.401,disney
ts220827,Spidey and His Amazing Friends,SHOW,"Follow Peter Parker, Gwen Stacy, and Miles Morales and their adventures as the young heroes team up with Hulk, Ms. Marvel, and Black Panther to take down foes like Rhino, Doc Oock, and Green Goblin.",2021,TV-Y7,24,"['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy']",['US'],3,tt10862280,5.9,873,102.336,7.362,disney
ts304677,Last of the Giants,SHOW,"Cyril and his team embark on an unprecedented adventure in the wildest, dangerous and unexplored regions of the world. Their mission: to find the last endangered species of giant fish and take samples for scientific purposes in order to better understand the exact causes of their disappearance. Their challenge: survive in hostile environments and extreme conditions to protect these impressive aquatic creatures.",2021,TV-14,44,['reality'],['CA'],2,,,,1.72,9,disney
tm1353921,"Beautiful, FL",MOVIE,"Determined to win an ice cream competition with a flavor inspired by her late Tia Abuela’s Puerto Rican treats, a teen girl turns to her trailer park neighbors to help figure out the winning recipe.",2023,G,20,['drama'],['US'],,,,,28.582,,disney
ts272714,"Cesar Millan: Better Human, Better Dog",SHOW,"Showcases Cesar Millan as he takes on the most challenging cases yet, treating a host of new canine behavioral issues impacted by well-intentioned but impulsive owners.",2021,TV-14,48,['reality'],['US'],3,tt15083978,8.3,264,6.174,8.2,disney
tm989857,The Ice Age Adventures of Buck Wild,MOVIE,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,2022,PG,82,"['comedy', 'family', 'animation']","['US', 'CA']",,tt13634480,4.3,15768,73.608,6.678,disney
tm1346502,The Roof,MOVIE,"After being sent to stay with his grandfather, a Cheyenne teen uncovers a connection to his family and community in a way he never thought possible.",2023,PG,20,['drama'],['US'],,tt28130784,7.6,,22.8,,disney
tm1282977,Oswald the Lucky Rabbit,MOVIE,"For the first time in nearly 95 years, Oswald stars in an all-new hand-drawn short from Walt Disney Animation Studios in celebration of Disney 100 Years of Wonder!",2022,G,2,['animation'],['US'],,,,,3.007,6.417,disney
ts381523,America's National Parks,SHOW,"A celebration of the natural wonder and power of nature in our backyard. From iconic places to secret gems, this series will open the gateways for all to explore the breadth of the beauty and tranquility",2022,TV-PG,44,['documentation'],['US'],3,tt21622396,7.4,111,5.435,7.25,disney
tm1091489,Christmas ...Again?!,MOVIE,"Rowena ""Ro"" is a high-spirited 11-year-old hoping to add more spunk to her Christmas celebrations when her parents’ divorce is going anything but smoothly.",2021,G,94,['comedy'],['US'],,,,,15.304,6.669,disney
ts397146,Primal Survivor: Over the Andes,SHOW,"On the first leg of his epic journey across South America, wilderness explorer Hazen Audel tackles the mighty Atlantic Forest. Battling snake-filled swamps and a deadly waterfall descent, Hazen follows the sun west to the territory of the Guarani people. Here he plays his part in a traditional game-hunt before joining the villagers for a ritual harvest festival feast.",2022,TV-14,44,['reality'],['US'],1,,,,1.071,2,disney
ts352843,Never Say Never with Jeff Jenkins,SHOW,"Travel blogger and influencer Jeff Jenkins didn’t even step foot on a plane until he was 20 years old, but ever since, he’s been embarking on an epic global odyssey seeking out destinations and adventures way outside his comfort zone.",2023,,50,['reality'],['US'],1,tt28351782,8.2,126,3.665,,disney
tm1248105,Remembering,MOVIE,"A writer loses a very important idea when her phone rings. Personified as golden light, this lost idea is found by the writer’s inner child, who takes us on a journey through The World of Imagination. It is easy to lose touch with this world, but each of us can be inspired by it—if we just remember.",2022,G,9,"['fantasy', 'drama']",['US'],,tt21969218,5.8,481,1.94,5.5,disney
ts252829,Snowdrop,SHOW,"An enduring love story in 1987 Seoul; Youngro, a female university student, treats the bleeding Suho, a student attending a prestigious university, who one day jumps into a women's university dormitory despite the dangerous situation.",2021,TV-14,87,"['drama', 'war', 'crime', 'romance', 'thriller']",['KR'],1,tt13304700,8.1,11894,21.067,8.452,disney
tm1349521,The Wonderful World of Mickey Mouse: Steamboat Silly,MOVIE,Mickey Mouse and his friends must stop hundreds of old film reel versions of Mickey from wreaking havoc all over town.,2023,G,9,['animation'],['US'],,,,,66.909,7.1,disney
ts397147,Primal Survivor: Mighty Mekong,SHOW,"Survivalist Hazen Audel travels 500 miles along the Mekong River Basin, in the journey of a lifetime. He faces remote jungle and flooded plains, soaring cloud-forest and brutal limestone peaks, relying only on the traditional survival skills of the Mekong’s indigenous people – all at the toughest time of the year, when Monsoon Season peaks, and the landscape is at its wildest and most challenging.",2022,,44,['reality'],['US'],1,,,,2.375,2,disney
ts310270,Olaf Presents,SHOW,Frozen’s beloved snowman retelling several classic Disney tales as only he can.,2021,TV-Y,3,"['comedy', 'fantasy', 'animation', 'family']",['US'],1,tt15475608,7.3,3549,9.584,7.2,disney
ts342882,Sketchbook,SHOW,An Original series featuring artists from Disney Animation,2022,TV-PG,22,['documentation'],['US'],1,tt18779204,7.5,137,8.334,5.8,disney
ts330252,The Proud Family: Louder and Prouder,SHOW,"Follow the adventures and misadventures of newly 14-year-old Penny Proud and her family as they navigate modern life with hilarity and heart. The 2020s bring a new career for mom Trudy, wilder dreams for dad Oscar and new challenges for Penny, including a socially woke neighbor who thinks she has a lot to teach her.",2022,TV-PG,26,"['comedy', 'family', 'animation']",['US'],2,tt11871764,3.1,4925,38.863,6.929,disney
tm1002567,Sneakerella,MOVIE,A modern twist on Cinderella set in New York City's Sneaker culture.,2022,,112,"['comedy', 'family']",['US'],,tt10160886,4.9,1963,13.742,6.027,disney
ts366612,"Sumo Do, Sumo Don't",SHOW,"Ryota Moriyama, a senior at Kyoritsu University, receives a job offer at a first-rate company but gets dumped by Saki Nishino. His professor tells him that he can graduate on the condition that he joins the sumo club and competes in at least one match. With only a single member, Honoka Oba, for the past two years, the sumo club is on the brink of collapse. In order to graduate, Ryota endures Honoka’s strict training methods and starts to recruit other members.",2022,TV-14,48,"['comedy', 'drama', 'sport']",['JP'],1,tt22187310,7.6,164,10.076,6.3,disney
tm1077151,Happier Than Ever: A Love Letter to Los Angeles,MOVIE,"Fresh off the heels of her brand-new album, ""Happier Than Ever,"" this cinematic concert experience features an intimate performance of every song in the album's sequential order – for the first and only time – from the stage of the legendary Hollywood Bowl.",2021,PG,65,"['documentation', 'music']",['US'],,tt15094392,7.3,1660,9.316,7.9,disney
ts109430,Parallels,SHOW,"Four teenage friends, on the French-Swiss border, whose lives are turned upside down by an experiment of the LHC, the world's biggest particle collider.",2022,TV-14,31,"['fantasy', 'scifi', 'action']",['FR'],2,tt8590080,7,1582,11.239,7.7,disney
ts331520,Something Bit Me!,SHOW,"The series explores the peculiar true stories of bug bites, insect stings and animal attacks that have sent people to the ER.",2022,TV-14,44,['documentation'],['US'],1,tt18334866,7.6,133,3.754,7.8,disney
tm989859,Diary of a Wimpy Kid,MOVIE,Greg Heffley is a scrawny but ambitious kid with an active imagination and big plans to be rich and famous – he just has to survive middle school first.,2021,PG,58,"['comedy', 'family', 'animation', 'drama']","['CA', 'US']",,tt13834480,5.1,3874,23.013,6.238,disney
tm1271882,20/20 Presents Black Panther: In Search of Wakanda,MOVIE,"Exploring the evolution of Black Panther from the comic emerging in the 1960s to the film the world fell in love with in 2018; director Ryan Coogler; Whoopi Goldberg interviews Chadwick Boseman's widow, Simone Ledward Boseman.",2022,,43,['documentation'],['US'],,,,,3.696,3.8,disney
ts328587,Growing Up,SHOW,"A hybrid docu-series exploring the challenges, triumphs, and complexities of adolescence told through ten compelling coming of age stories.",2022,TV-PG,20,['documentation'],['US'],1,tt18069908,6.6,139,3.6,6,disney
tm1132496,Chang Can Dunk,MOVIE,"A young Asian-American teen and basketball fanatic who just wants to dunk and get the girl ends up learning much more about himself, his best friends, and his mother.",2023,PG,109,"['drama', 'family', 'sport', 'comedy']",['US'],,tt13650494,6.4,1456,10.46,7,disney
tm1029681,Miraculous World: Shanghai – The Legend of Ladydragon,MOVIE,"On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",2021,,54,['fantasy'],"['CA', 'CN', 'FR', 'KR', 'GB', 'BR']",,,,,47.524,7.9,disney
tm1286825,Making The Disney Wish: Disney’s Newest Cruise Ship,MOVIE,"At a shipyard on Germany's North Sea, a marvel of modern engineering is taking shape; hundreds of construction workers, engineers, architects, designers, animators, cast and crew are transforming 144,000 tons of steel.",2023,PG,67,['documentation'],"['DE', 'US']",,tt27951752,7.7,19,3.009,4.667,disney
ts357359,Save Our Squad with David Beckham,SHOW,"David Beckham is joining up with Westward Boys, an under 14's grassroots side from East London who are in desperate need of help. Westward have not won a game all season, and the threat of being relegated looms large. David is going to have to draw on all of his years of experience in the game if he’s going to stand a chance of saving them from relegation.",2022,TV-14,44,"['reality', 'documentation', 'sport']",['GB'],1,tt14446288,6.7,440,9.184,6.9,disney
ts269275,All the Same… or Not,SHOW,"Carol and her friends prepare for a new year of going to school, to the beach, and having fun in their beloved Rio de Janeiro... but their friendship will be put to the test. Carol will deal with her mother's marriage, her stepfather being her teacher, her insufferable half-brother, and her friends' personal problems. But they will stick together... or not.",2022,TV-PG,38,"['comedy', 'drama']",['BR'],2,tt13574490,6.8,113,12.563,6.444,disney
tm1097273,Torn,MOVIE,"When world renowned climber Alex Lowe was tragically lost in a deadly avalanche, his best friend and climbing partner went on to marry his widow and help raise his three sons. This profoundly intimate film from eldest son Max, captures the family's intense personal journey toward understanding as they finally lay him to rest.",2021,,92,['documentation'],"['US', 'NP']",,tt11876896,7.4,1700,3.937,6.881,disney
tm1216952,A Fan's Guide to Ms. Marvel,MOVIE,"A documentary short that gives you an exclusive look behind the groundbreaking original series, ""Ms. Marvel"", from its comic book origins to its development and production as Marvel Studios’ next hit series on Disney+. It features interviews with its award winning filmmaking team and the show’s captivating star, newcomer Iman Vellani.",2022,PG,5,['documentation'],['US'],,,,,8.403,7.104,disney
tm1248110,Welcome to the Club,MOVIE,"Heart set on becoming a princess, Lisa Simpson is surprised to learn being bad might be more fun.",2022,,4,['comedy'],['US'],,,,,24.295,6.521,disney
