person_id,id,name,character,role,platform
6139,tm100567,Pinto Colvig,Practical Pig (voice) (uncredited),ACTOR,disney
574167,tm100567,Dorothy Compton,Fifer Pig (voice) (uncredited),ACTOR,disney
571036,tm100567,Mary Moder,Fiddler Pig (voice) (uncredited),ACTOR,disney
2293588,tm100567,Shirley Reed,Little Red Riding Hood (voice) (uncredited),ACTOR,disney
134005,tm100567,Burt Gillett,,DIRECTOR,disney
213331,tm165060,Ülo Pikkov,Himself,ACTOR,disney
213331,tm165060,Ülo Pikkov,,DIRECTOR,disney
5910,tm67239,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
31237,tm67239,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
13768,tm67239,Billy Bletcher,Short Ghost (voice) (uncredited),ACTOR,disney
6139,tm67239,Pinto Colvig,Goofy (voice) (uncredited),ACTOR,disney
134005,tm67239,Burt Gillett,,DIRECTOR,disney
6139,tm160443,Pinto Colvig,Goofy / Pluto (voice) (uncredited),ACTOR,disney
5910,tm160443,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm160443,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
31237,tm160443,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
13776,tm160443,Ben Sharpsteen,,DIRECTOR,disney
31237,tm165357,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
23446,tm165357,Wilfred Jackson,,DIRECTOR,disney
6139,tm4844,Pinto Colvig,Santa's secretary (voice),ACTOR,disney
326935,tm4844,Allan Watson,Santa Claus (voice),ACTOR,disney
326936,tm4844,Delos Jewkes,deep-voiced gnome (voice),ACTOR,disney
5910,tm4844,Walt Disney,Santa's second helper (voice),ACTOR,disney
153877,tm4844,Harriette Haddon,Doll Saying Mama / Mammy Doll (voice) (uncredited),ACTOR,disney
23446,tm4844,Wilfred Jackson,,DIRECTOR,disney
5910,tm116172,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
13768,tm116172,Billy Bletcher,Radio (voice) (uncredited),ACTOR,disney
6139,tm116172,Pinto Colvig,Radio Hiccup (voice) (uncredited),ACTOR,disney
23435,tm116172,James MacDonald,King of Hearts (voice) (uncredited),ACTOR,disney
31237,tm116172,Clarence Nash,Nutcracker Tool (voice) (uncredited),ACTOR,disney
7710,tm116172,Bill Thompson,Telephone (voice) (uncredited),ACTOR,disney
6147,tm116172,David Hand,,DIRECTOR,disney
31237,tm8380,Clarence Nash,Donald Duck / Huey / Dewey / Louie (voice) (uncredited),ACTOR,disney
133995,tm8380,Jack King,,DIRECTOR,disney
5910,tm8026,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
31237,tm8026,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
6139,tm8026,Pinto Colvig,Goofy (voice) (uncredited),ACTOR,disney
13776,tm8026,Ben Sharpsteen,,DIRECTOR,disney
5910,tm7478,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
6139,tm7478,Pinto Colvig,Goofy (voice) (uncredited),ACTOR,disney
31237,tm7478,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
152795,tm7478,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
13776,tm7478,Ben Sharpsteen,,DIRECTOR,disney
5910,tm74440,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
598853,tm74440,Thelma Boardman,Minnie Mouse (voice) (uncredited),ACTOR,disney
31237,tm74440,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
6139,tm74440,Pinto Colvig,Goofy (voice) (uncredited),ACTOR,disney
67501,tm74440,Florence Gill,Clara Cluck (voice) (uncredited),ACTOR,disney
511569,tm74440,Riley Thomson,,DIRECTOR,disney
1410062,tm63024,Marie Arbuckle,Singer (voice) (uncredited),ACTOR,disney
1412460,tm63024,Jean MacMurray,Crickets (voice) (uncredited),ACTOR,disney
1425592,tm63024,Louise Myers,Birds (voice) (uncredited),ACTOR,disney
31237,tm63024,Clarence Nash,Frogs (voice) (uncredited),ACTOR,disney
1396007,tm63024,Marta Nielsen,Singer (voice) (uncredited),ACTOR,disney
1396174,tm63024,Jerry Philipps,Singer (voice) (uncredited),ACTOR,disney
1410232,tm63024,Barbara Whitson,Singer (voice) (uncredited),ACTOR,disney
33308,tm63024,Elvia Allman,Birds / Singer (voice) (uncredited),ACTOR,disney
1449747,tm63024,Beatrice Hagen,Singer (voice) (uncredited),ACTOR,disney
598854,tm63024,Graham Heid,,DIRECTOR,disney
23446,tm63024,Wilfred Jackson,,DIRECTOR,disney
5910,tm64663,Walt Disney,Mickey Mouse (voice),ACTOR,disney
6139,tm64663,Pinto Colvig,Goofy (voice),ACTOR,disney
31237,tm64663,Clarence Nash,Donald Duck (voice),ACTOR,disney
23435,tm64663,James MacDonald,Spring (voice),ACTOR,disney
144110,tm64663,Walter Tetley,Stork (voice),ACTOR,disney
13776,tm64663,Ben Sharpsteen,,DIRECTOR,disney
5910,tm74410,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
31237,tm74410,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
153407,tm74410,Danny Webb,Goofy (voice) (uncredited),ACTOR,disney
7712,tm74410,Clyde Geronimi,,DIRECTOR,disney
5910,tm110541,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm110541,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
23446,tm110541,Wilfred Jackson,,DIRECTOR,disney
6141,tm3021,Lucille La Verne,Witch (voice) (uncredited),ACTOR,disney
6139,tm3021,Pinto Colvig,Gnomes / Various (voice) (uncredited),ACTOR,disney
571036,tm3021,Mary Moder,Singer (voice) (uncredited),ACTOR,disney
6146,tm3021,Purv Pullen,Cat (voice) (uncredited),ACTOR,disney
155515,tm3021,Toby Wing,Hans / Gretel / Kids (voice) (uncredited),ACTOR,disney
134005,tm3021,Burt Gillett,,DIRECTOR,disney
5910,tm160483,Walt Disney,Mickey Mouse,ACTOR,disney
6139,tm160483,Pinto Colvig,Pluto,ACTOR,disney
23440,tm160483,William Roberts,,DIRECTOR,disney
31237,tm113865,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
151200,tm113865,Dick Lundy,,DIRECTOR,disney
40985,tm76282,Lee Millar,Pluto,ACTOR,disney
23435,tm76282,James MacDonald,Crow (voice) (uncredited),ACTOR,disney
31237,tm76282,Clarence Nash,Bird Chirps (uncredited),ACTOR,disney
25067,tm76282,Jack Kinney,,DIRECTOR,disney
31237,tm63504,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
23435,tm63504,James MacDonald,Chip (voice) (uncredited),ACTOR,disney
561006,tm63504,Dessie Flynn,Dale (voice) (uncredited),ACTOR,disney
181427,tm63504,Jack Hannah,,DIRECTOR,disney
31237,tm156870,Clarence Nash,Donald Duck / Huey / Dewey / Louie (voice) (uncredited),ACTOR,disney
133995,tm156870,Jack King,,DIRECTOR,disney
6139,tm141685,Pinto Colvig,Dippy Dawg (voice) (uncredited),ACTOR,disney
5910,tm141685,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm141685,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
13768,tm141685,Billy Bletcher,King (voice) (uncredited),ACTOR,disney
870344,tm141685,Count Cutelli,Horse / Donkey (voice) (uncredited),ACTOR,disney
134005,tm141685,Burt Gillett,,DIRECTOR,disney
13768,tm112317,Billy Bletcher,Captain Katt,ACTOR,disney
6139,tm112317,Pinto Colvig,Tall thin mouseketeer,ACTOR,disney
6147,tm112317,David Hand,,DIRECTOR,disney
31237,tm62513,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
23435,tm62513,James MacDonald,Chip (voice) (uncredited),ACTOR,disney
561006,tm62513,Dessie Flynn,Dale (voice) (uncredited),ACTOR,disney
181427,tm62513,Jack Hannah,,DIRECTOR,disney
5910,tm87845,Walt Disney,Mickey Mouse,ACTOR,disney
6139,tm87845,Pinto Colvig,Pluto,ACTOR,disney
7712,tm87845,Clyde Geronimi,,DIRECTOR,disney
13772,tm116154,Eddie Holden,Toby Tortoise (voice) (uncredited),ACTOR,disney
155760,tm116154,Ned Norton,Max Hare (voice) (uncredited),ACTOR,disney
175613,tm116154,Alyce Ardell,Girl Bunny (voice) (uncredited),ACTOR,disney
152795,tm116154,Marcellite Garner,Girl Bunny (voice) (uncredited),ACTOR,disney
175614,tm116154,Leone LeDoux,Girl Bunny (voice) (uncredited),ACTOR,disney
15620,tm116154,Martha Wentworth,Jenny Wren (voice) (uncredited),ACTOR,disney
23446,tm116154,Wilfred Jackson,,DIRECTOR,disney
31237,tm161054,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
40985,tm161054,Lee Millar,Pluto (voice) (uncredited),ACTOR,disney
7712,tm161054,Clyde Geronimi,,DIRECTOR,disney
31237,tm8162,Clarence Nash,Donald Duck / Huey / Louie / Dewey (voice) (uncredited),ACTOR,disney
133995,tm8162,Jack King,,DIRECTOR,disney
151990,tm71199,George Johnson,Goofy (voice),ACTOR,disney
598861,tm71199,John McLeish,Narrator (voice) (uncredited),ACTOR,disney
25067,tm71199,Jack Kinney,,DIRECTOR,disney
6139,tm78040,Pinto Colvig,Pluto / Gopher (voice) (uncredited),ACTOR,disney
5910,tm78040,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
7712,tm78040,Clyde Geronimi,,DIRECTOR,disney
5910,tm76217,Walt Disney,Mickey Mouse,ACTOR,disney
40985,tm76217,Lee Millar,Pluto,ACTOR,disney
13768,tm76217,Billy Bletcher,Pete,ACTOR,disney
7712,tm76217,Clyde Geronimi,,DIRECTOR,disney
13768,tm161340,Billy Bletcher,King Midas (voice) (uncredited),ACTOR,disney
571036,tm161340,Mary Moder,Goldie (voice) (uncredited),ACTOR,disney
31237,tm161340,Clarence Nash,Grim Reaper (voice) (uncredited),ACTOR,disney
6146,tm161340,Purv Pullen,Bird (voice) (uncredited),ACTOR,disney
155515,tm161340,Toby Wing,Bird (voice) (uncredited),ACTOR,disney
5910,tm161340,Walt Disney,,DIRECTOR,disney
31237,tm78018,Clarence Nash,Donald Duck  (voice) (uncredited),ACTOR,disney
133995,tm78018,Jack King,,DIRECTOR,disney
153407,tm164650,Danny Webb,Goofy (voice),ACTOR,disney
13778,tm164650,Dick Huemer,,DIRECTOR,disney
6139,tm4822,Pinto Colvig,Goofy (voice),ACTOR,disney
25067,tm4822,Jack Kinney,,DIRECTOR,disney
205982,tm137537,George Gramlich,The Pied Piper (voice) (uncredited),ACTOR,disney
326935,tm137537,Allan Watson,King (voice) (uncredited),ACTOR,disney
6145,tm137537,Marion Darlington,Rats (voice) (uncredited),ACTOR,disney
153877,tm137537,Harriette Haddon,Rats (voice) (uncredited),ACTOR,disney
23446,tm137537,Wilfred Jackson,,DIRECTOR,disney
151990,tm72295,George Johnson,Goofy (voice) (uncredited),ACTOR,disney
598861,tm72295,John McLeish,Narrator (voice) (uncredited),ACTOR,disney
25067,tm72295,Jack Kinney,,DIRECTOR,disney
13768,tm137697,Billy Bletcher,(voice) (uncredited),ACTOR,disney
5910,tm137697,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm137697,Marcellite Garner,(voice) (uncredited),ACTOR,disney
6147,tm137697,David Hand,,DIRECTOR,disney
31237,tm94578,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
561006,tm94578,Dessie Flynn,Dale (voice) (uncredited),ACTOR,disney
23435,tm94578,James MacDonald,Chip (voice) (uncredited),ACTOR,disney
181427,tm94578,Jack Hannah,,DIRECTOR,disney
31237,tm75668,Clarence Nash,Donald / Daisy / Huey / Dewey / Louie (voice) (uncredited),ACTOR,disney
133995,tm75668,Jack King,,DIRECTOR,disney
6139,tm65604,Pinto Colvig,Goofy (voice) (uncredited),ACTOR,disney
5910,tm65604,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm65604,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
31237,tm65604,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
13776,tm65604,Ben Sharpsteen,,DIRECTOR,disney
6139,tm1454,Pinto Colvig,Goofy (voice) (uncredited),ACTOR,disney
13768,tm1454,Billy Bletcher,Narrator (voice),ACTOR,disney
12876,tm1454,June Foray,,ACTOR,disney
79661,tm1454,Jack Mather,,ACTOR,disney
181427,tm1454,Jack Hannah,,DIRECTOR,disney
31237,tm76325,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
40985,tm76325,Lee Millar,Pluto (voice) (uncredited),ACTOR,disney
133995,tm76325,Jack King,,DIRECTOR,disney
5910,tm100981,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm100981,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
1449747,tm100981,Beatrice Hagen,Mickey's Nephews (voice) (uncredited),ACTOR,disney
578964,tm100981,Jayne Shadduck,Mickey's Nephews (voice) (uncredited),ACTOR,disney
6147,tm100981,David Hand,,DIRECTOR,disney
151990,tm71205,George Johnson,Goofy (voice),ACTOR,disney
116061,tm71205,Fred Shields,Narrator (voice) (uncredited),ACTOR,disney
25067,tm71205,Jack Kinney,,DIRECTOR,disney
134094,tm117183,Bernice Hansen,Tillie Tiger (voice) (uncredited),ACTOR,disney
31237,tm117183,Clarence Nash,Joey Hippo (voice) (uncredited),ACTOR,disney
6139,tm117183,Pinto Colvig,(voice) (uncredited),ACTOR,disney
23446,tm117183,Wilfred Jackson,,DIRECTOR,disney
598854,tm5399,Graham Heid,,DIRECTOR,disney
6139,tm91651,Pinto Colvig,,ACTOR,disney
181427,tm91651,Jack Hannah,,DIRECTOR,disney
5910,tm89100,Walt Disney,Mickey Mouse,ACTOR,disney
106313,tm89100,Ruth Clifford,Minnie Mouse,ACTOR,disney
6139,tm89100,Pinto Colvig,Pluto,ACTOR,disney
210932,tm89100,Charles A. Nichols,,DIRECTOR,disney
5910,tm82574,Walt Disney,Mickey Mouse (voice),ACTOR,disney
598853,tm82574,Thelma Boardman,Minnie Mouse (voice),ACTOR,disney
511569,tm82574,Riley Thomson,,DIRECTOR,disney
23435,tm7466,James MacDonald,Mickey Mouse,ACTOR,disney
6139,tm7466,Pinto Colvig,Pluto,ACTOR,disney
210932,tm7466,Charles A. Nichols,,DIRECTOR,disney
6139,tm64710,Pinto Colvig,Pluto (voice) (uncredited),ACTOR,disney
106313,tm64710,Ruth Clifford,Minnie Mouse (voice) (uncredited),ACTOR,disney
31237,tm64710,Clarence Nash,Figaro (voice) (uncredited),ACTOR,disney
210932,tm64710,Charles A. Nichols,,DIRECTOR,disney
23435,tm7388,James MacDonald,Mickey Mouse,ACTOR,disney
6139,tm7388,Pinto Colvig,Pluto,ACTOR,disney
210932,tm7388,Charles A. Nichols,,DIRECTOR,disney
1404197,tm103817,Diana Gaylen,Goddess of Spring (voice) (uncredited),ACTOR,disney
154481,tm103817,Kenny Baker,Singing Narrator (voice) (uncredited),ACTOR,disney
155741,tm103817,Tudor Williams,Pluto (voice) (uncredited),ACTOR,disney
573050,tm103817,Jessica Dragonette,Singer (voice) (uncredited),ACTOR,disney
6146,tm103817,Purv Pullen,(voice) (uncredited),ACTOR,disney
23446,tm103817,Wilfred Jackson,,DIRECTOR,disney
106313,tm86515,Ruth Clifford,Minnie Mouse (voice) (uncredited),ACTOR,disney
31237,tm86515,Clarence Nash,Figaro (voice) (uncredited),ACTOR,disney
6146,tm86515,Purv Pullen,Frankie (uncredited),ACTOR,disney
210932,tm86515,Charles A. Nichols,,DIRECTOR,disney
151990,tm71616,George Johnson,Goofy (voice),ACTOR,disney
598861,tm71616,John McLeish,Narrator (voice),ACTOR,disney
25067,tm71616,Jack Kinney,,DIRECTOR,disney
5910,tm8435,Walt Disney,,DIRECTOR,disney
598861,tm84573,John McLeish,Narrator (voice) (uncredited),ACTOR,disney
25067,tm84573,Jack Kinney,,DIRECTOR,disney
13301,tm80290,Thomas Mitchell,William Robinson,ACTOR,disney
72251,tm80290,Edna Best,Elizabeth Robinson,ACTOR,disney
66966,tm80290,Freddie Bartholomew,Jack Robinson,ACTOR,disney
152943,tm80290,Terry Kilburn,Ernest Robinson,ACTOR,disney
71549,tm80290,Tim Holt,Fritz Robinson,ACTOR,disney
571970,tm80290,Bobbie Quillan,Francis Robinson,ACTOR,disney
47767,tm80290,Christian Rub,Thoren,ACTOR,disney
13432,tm80290,John Wray,Ramsey,ACTOR,disney
74504,tm80290,Herbert Rawlinson,Captain,ACTOR,disney
129255,tm80290,Jack Stoney,Seaman,ACTOR,disney
15246,tm80290,Orson Welles,Opening Narrator,ACTOR,disney
153923,tm80290,Edward Ludwig,,DIRECTOR,disney
23435,tm65788,James MacDonald,Chip,ACTOR,disney
561006,tm65788,Dessie Flynn,Dale,ACTOR,disney
6139,tm65788,Pinto Colvig,Pluto,ACTOR,disney
210932,tm65788,Charles A. Nichols,,DIRECTOR,disney
5910,tm160220,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
1704769,tm160220,Lee Millar,Pluto (voice) (uncredited),ACTOR,disney
6139,tm160220,Pinto Colvig,Pluto (voice) (uncredited),ACTOR,disney
90204,tm160220,Don Brodie,Pluto (voice) (uncredited),ACTOR,disney
6147,tm160220,David Hand,,DIRECTOR,disney
6139,tm76103,Pinto Colvig,Pluto (voice),ACTOR,disney
7712,tm76103,Clyde Geronimi,,DIRECTOR,disney
6139,tm5618,Pinto Colvig,Pluto,ACTOR,disney
23435,tm5618,James MacDonald,Mickey Mouse,ACTOR,disney
210932,tm5618,Charles A. Nichols,,DIRECTOR,disney
31237,tm7293,Clarence Nash,Donald Duck,ACTOR,disney
181427,tm7293,Jack Hannah,,DIRECTOR,disney
5910,tm6800,Walt Disney,Mickey Mouse / Minnie Mouse / Parrot / Pete (voice) (uncredited),ACTOR,disney
5910,tm6800,Walt Disney,,DIRECTOR,disney
5910,tm104383,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
6139,tm104383,Pinto Colvig,Pluto (voice) (uncredited),ACTOR,disney
1704769,tm104383,Lee Millar,Pluto (voice) (uncredited),ACTOR,disney
134005,tm104383,Burt Gillett,,DIRECTOR,disney
5910,tm43087,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
5910,tm43087,Walt Disney,,DIRECTOR,disney
6139,tm63613,Pinto Colvig,Pluto,ACTOR,disney
210932,tm63613,Charles A. Nichols,,DIRECTOR,disney
6139,tm4872,Pinto Colvig,Pluto (voice),ACTOR,disney
210932,tm4872,Charles A. Nichols,,DIRECTOR,disney
5910,tm3019,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR,disney
152795,tm3019,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR,disney
6139,tm3019,Pinto Colvig,Pete / Starter / Laugh in Crowd (voice) (uncredited),ACTOR,disney
23446,tm3019,Wilfred Jackson,,DIRECTOR,disney
5910,tm521,Walt Disney,,DIRECTOR,disney
153911,tm521,Ub Iwerks,,DIRECTOR,disney
5910,tm19513,Walt Disney,,DIRECTOR,disney
31237,tm67092,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
23435,tm67092,James MacDonald,Chip (voice) (uncredited),ACTOR,disney
561006,tm67092,Dessie Flynn,Dale (voice) (uncredited),ACTOR,disney
181427,tm67092,Jack Hannah,,DIRECTOR,disney
5910,tm95915,Walt Disney,Mickey Mouse (voice),ACTOR,disney
6139,tm95915,Pinto Colvig,Pa Mosquito (voice),ACTOR,disney
152795,tm95915,Marcellite Garner,Minnie Mouse (voice),ACTOR,disney
175613,tm95915,Alyce Ardell,Various (voices),ACTOR,disney
6147,tm95915,David Hand,,DIRECTOR,disney
31237,tm164081,Clarence Nash,Donald Duck / Huey / Dewey / Louie (voice) (uncredited),ACTOR,disney
151200,tm164081,Dick Lundy,,DIRECTOR,disney
6139,tm90592,Pinto Colvig,Pluto (voice),ACTOR,disney
210932,tm90592,Charles A. Nichols,,DIRECTOR,disney
31237,tm90337,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
133995,tm90337,Jack King,,DIRECTOR,disney
6139,tm60305,Pinto Colvig,Pluto (voice),ACTOR,disney
210932,tm60305,Charles A. Nichols,,DIRECTOR,disney
6139,tm8229,Pinto Colvig,Snails (voice),ACTOR,disney
132375,tm8229,George Magrill,Snails (voice),ACTOR,disney
152795,tm8229,Marcellite Garner,Merbabies (voice),ACTOR,disney
1449747,tm8229,Beatrice Hagen,Merbabies (voice),ACTOR,disney
578964,tm8229,Jayne Shadduck,Merbabies (voice),ACTOR,disney
578219,tm8229,Vernon Stallings,,DIRECTOR,disney
137924,tm8229,Rudolf Ising,,DIRECTOR,disney
31237,tm111466,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR,disney
96861,tm111466,Nestor Paiva,Ben Buzzard (voice) (uncredited),ACTOR,disney
151200,tm111466,Dick Lundy,,DIRECTOR,disney
106313,tm90773,Ruth Clifford,Minnie Mouse (voice) (uncredited),ACTOR,disney
31237,tm90773,Clarence Nash,Figaro (voice) (uncredited),ACTOR,disney
210932,tm90773,Charles A. Nichols,,DIRECTOR,disney
67067,tm60613,Winston Hibler,Narrator,ACTOR,disney
23438,tm60613,James Algar,,DIRECTOR,disney
6139,tm95977,Pinto Colvig,Pluto,ACTOR,disney
210932,tm95977,Charles A. Nichols,,DIRECTOR,disney
1989,tm1,Mark Hamill,Luke Skywalker,ACTOR,disney
1225,tm1,Harrison Ford,Han Solo,ACTOR,disney
1990,tm1,Carrie Fisher,Princess Leia Organa,ACTOR,disney
1991,tm1,Peter Cushing,Grand Moff Tarkin,ACTOR,disney
1992,tm1,Alec Guinness,"Obi-Wan ""Ben"" Kenobi",ACTOR,disney
1993,tm1,Anthony Daniels,C-3PO,ACTOR,disney
1999,tm1,Kenny Baker,R2-D2,ACTOR,disney
2000,tm1,Peter Mayhew,Chewbacca,ACTOR,disney
2001,tm1,David Prowse,Darth Vader (performer),ACTOR,disney
2002,tm1,James Earl Jones,Darth Vader (voice),ACTOR,disney
2003,tm1,Phil Brown,Uncle Owen,ACTOR,disney
2008,tm1,Shelagh Fraser,Aunt Beru,ACTOR,disney
2009,tm1,Jack Purvis,Chief Jawa,ACTOR,disney
2010,tm1,Alex McCrindle,General Dodonna,ACTOR,disney
2011,tm1,Eddie Byrne,General Willard,ACTOR,disney
2012,tm1,Drewe Henley,Red Leader,ACTOR,disney
2017,tm1,Denis Lawson,Red Two (Wedge Antilles),ACTOR,disney
2018,tm1,Garrick Hagon,Red Three (Biggs Darklighter),ACTOR,disney
2019,tm1,Jack Klaff,"Red Four (John ""D"")",ACTOR,disney
2020,tm1,William Hootkins,Red Six (Porkins),ACTOR,disney
2021,tm1,Angus MacInnes,Gold Leader,ACTOR,disney
2025,tm1,Jeremy Sinden,Gold Two,ACTOR,disney
2027,tm1,Graham Ashley,Gold Five,ACTOR,disney
2029,tm1,Don Henderson,General Taggi,ACTOR,disney
2028,tm1,Richard LeParmentier,General Motti,ACTOR,disney
2030,tm1,Leslie Schofield,Commander #1,ACTOR,disney
618685,tm1,Michael Leader,Stormtrooper,ACTOR,disney
2032,tm1,David Ankrum,"Red Two, Wedge Antilles (voice) (uncredited)",ACTOR,disney
2036,tm1,Scott Beach,Stormtrooper (voice) (uncredited),ACTOR,disney
2035,tm1,Lightning Bear,Stormtrooper (uncredited),ACTOR,disney
2034,tm1,Jon Berg,Cantina Alien (uncredited),ACTOR,disney
2037,tm1,Doug Beswick,Cantina Alien (uncredited),ACTOR,disney
2038,tm1,Paul Blake,Greedo (uncredited),ACTOR,disney
2039,tm1,Janice Burchette,Nabrun Leids (uncredited),ACTOR,disney
2041,tm1,Ted Burnett,Wuher (uncredited),ACTOR,disney
2040,tm1,John Chapman,Drifter (Red 12) (uncredited),ACTOR,disney
2042,tm1,Gilda Cohen,Cantina Patron (uncredited),ACTOR,disney
2043,tm1,Tim Condren,Stormtrooper (uncredited),ACTOR,disney
2044,tm1,Barry Copping,Wioslea (uncredited),ACTOR,disney
17037,tm1,Alfie Curtis,Dr. Evazan (uncredited),ACTOR,disney
2045,tm1,Robert Davies,Cantina Patron (uncredited),ACTOR,disney
2046,tm1,Maria De Aragon,Greedo (uncredited),ACTOR,disney
2047,tm1,Robert A. Denham,Hrchek Kal Fas (uncredited),ACTOR,disney
2048,tm1,Frazer Diamond,Jawa (uncredited),ACTOR,disney
2049,tm1,Peter Diamond,Stormtrooper / Tusken Raider / Death Star Trooper / Garouf Lafoe (uncredited),ACTOR,disney
2050,tm1,Warwick Diamond,Jawa (uncredited),ACTOR,disney
2051,tm1,Sadie Eden,Garindan (uncredited),ACTOR,disney
