id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm307280,The Beach Bum,MOVIE,"An irreverent comedy about the misadventures of Moondog, a rebellious stoner and lovable rogue who lives large.",2019,R,95,"['comedy', 'european']","['GB', 'US', 'FR', 'CH']",,tt6511932,5.5,24258,11.677,5.645,hulu
tm928705,Girl,MOVIE,"A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined.",2020,,90,['thriller'],"['CA', 'US']",,tt9392374,4.9,3851,36.536,6.215,hulu
ts224872,Home,SHOW,A never-before-seen look inside the world’s most innovative homes with each episode unveiling the boundary-pushing imagination of the visionaries who dared to dream and build them.,2020,TV-PG,34,['documentation'],['US'],2,tt8068900,7.5,934,5.008,7.7,hulu
ts255065,Dicktown,SHOW,"Welcome to Richardsville, NC (aka DICKTOWN to the locals), its famous boy detective, John Hunchman, and his hired muscle, David Purefoy. Except they're not boys any more and while they're still detectives, they still only solve crimes for teenagers.",2020,,14,"['comedy', 'animation']",['US'],2,tt12956576,6.9,752,34.472,5.6,hulu
tm922266,Skin: A History of Nudity in the Movies,MOVIE,"The definitive documentary on the history of nudity in feature films from the early silent days to the present, studying the changes in morality that led to the use of nudity in films while emphasizing the political, sociological and artistic changes that shaped that history. Skin will also study the gender inequality in presenting nude images in motion pictures and will follow the revolution that has created nude gender equality in feature films today.",2020,,131,"['documentation', 'history']",['US'],,tt11245776,6.7,1167,6.848,6.914,hulu
ts220283,9/11: Inside Air Force One,SHOW,History Channel,2019,TV-14,86,[],['US'],1,,,,1.96,,hulu
ts84657,Kaguya-sama: Love Is War,SHOW,"Considered a genius due to having the highest grades in the country, Miyuki Shirogane leads the prestigious Shuchiin Academy's student council as its president, working alongside the beautiful and wealthy vice president Kaguya Shinomiya. The two are often regarded as the perfect couple by students despite them not being in any sort of romantic relationship.",2019,TV-14,24,"['comedy', 'drama', 'romance', 'thriller', 'animation']",['JP'],3,tt9522300,8.5,18393,136.373,8.6,hulu
tm904132,Rent-A-Pal,MOVIE,"1990: David, 40, looks after his dementia mom. He uses a video dating service to no avail. He buys a ""Rent-A-Pal"" video tape and things change.",2020,,108,"['horror', 'thriller']",['US'],,tt12274228,6.3,5595,9.842,6.442,hulu
ts214562,1989: The Year That Made Us,SHOW,"The most consequential events of 1989, including the rise of tabloid news culture, the start of the Internet and the media industry.",2019,TV-14,22,"['documentation', 'history']",['US'],1,tt8756950,7.1,31,1.473,,hulu
tm370994,Little Monsters,MOVIE,A washed-up musician teams up with a teacher and a kids show personality to protect young children from a sudden outbreak of zombies.,2019,R,94,"['horror', 'comedy', 'scifi']","['AU', 'GB', 'US']",,tt7390588,6.3,18789,12.992,6.567,hulu
ts190954,Utopia Falls,SHOW,"Set in the future, twenty-four teenagers are chosen from the last living colony, to take part of a competition known as The Exemplar. That's the chance to write their names into history.",2020,TV-PG,45,"['drama', 'music', 'scifi']",['CA'],1,tt10193046,5.3,2038,6.794,7.3,hulu
tm448801,True History of the Kelly Gang,MOVIE,"Set against the badlands of Australia where the English rule with a bloody fist and the Irish endure, Ned Kelly discovers he comes from a line of Irish rebels — an uncompromising army of cross dressing bandits immortalised for terrorising their oppressors back in Ireland. Fuelled by the unfair arrest of his mother, Kelly recruits a wild bunch of warriors to plot one of the most audacious attacks of anarchy and rebellion the country has ever seen.",2019,R,124,"['drama', 'western', 'thriller', 'crime', 'action']","['AU', 'FR', 'GB']",,tt4844140,6,12704,20.71,5.936,hulu
tm845454,Amulet,MOVIE,"Tomaz, an ex-soldier now homeless in London, is offered a place to stay at a decaying house, inhabited by a young woman and her dying mother. As he starts to fall for Magda, Tomaz cannot ignore his suspicion that something insidious might also be living alongside them.",2020,R,99,['horror'],['GB'],,tt8332802,4.9,4445,8.862,5.3,hulu
tm450478,Under the Eiffel Tower,MOVIE,"Stuart is a having a mid-life crisis. Desperate for something more in life, he tags along on his best friend's family vacation to Paris - then proposes to his friend's 24-year-old daughter, Rosalind, while standing under the Eiffel Tower.",2019,,87,"['comedy', 'romance']","['US', 'ES']",,tt6251390,5.4,1107,5.439,5.9,hulu
tm847329,12 Pups of Christmas,MOVIE,"Recently single and starting a new job in a different city, Erin, a canine therapist, is getting a fresh start. But just when she thought her new life would be the reset she needed, her self-centered boss, Martin, tasks Erin with finding homes for 12 puppies who were left behind after a photo shoot for his struggling GPS locator company - and all before Christmas. As they work together, Erin realizes Martin may not be so bad after all, and her take-charge attitude not only helps Martin save his company, but also reveals a calmer, better self that opens them both up to the idea of love.",2019,PG,90,"['family', 'romance', 'drama']",['US'],,tt11357028,3.9,861,3.276,5.6,hulu
ts95189,Little Fires Everywhere,SHOW,"Based on Celeste Ng's 2017 bestseller, ""Little Fires Everywhere"" follows the intertwined fates of the picture-perfect Richardson family and the enigmatic mother and daughter who upend their lives.",2020,TV-MA,58,"['thriller', 'drama']",['US'],1,tt8089592,7.7,52586,69.825,7.9,hulu
ts89552,"Demon Lord, Retry!",SHOW,"Akira Oono is an ordinary working adult who manages the MMORPG Infinity Game. Fifteen years after creating the game, Oono decides to shut the servers down once and for all. However, as the clock strikes midnight, he somehow finds himself in the body of middle-aged Hakuto Kunai, Infinity Game's Demon Lord!

Soon after his mysterious transportation, he witnesses the demon Greole chasing after a little girl named Aku. Although he effortlessly dispatches the creature, Hakuto is still concerned; after all, he does not remember creating the girl or the demon! Doubting whether he truly is in the world of his creation, Hakuto decides to investigate. Bringing Aku along as his guide and companion, Hakuto sets out on a journey to find out exactly who or what summoned him to this fantasy world—all while leaving chaos and destruction in his wake.",2019,TV-14,23,"['animation', 'action', 'comedy', 'scifi', 'fantasy']",['JP'],1,tt10443362,6.7,1014,20.268,7.743,hulu
tm1281499,Cosmos,MOVIE,"Three astronomers accidentally intercept what they believe to be a signal from a distant alien civilization, but the truth is even more incredible than any of them could have imagined.",2019,,128,"['scifi', 'thriller']",['GB'],,tt4477292,6,6484,5.927,5.833,hulu
ts189042,Holey Moley,SHOW,Contestants put their miniature golf-and physical-skills to the test as they face off in out-of-this-world challenges on a supersized course.,2019,TV-PG,42,"['sport', 'reality']",['US'],4,tt10133226,7.2,1263,17.333,8.579,hulu
tm492744,Dinner in America,MOVIE,An on-the-lam punk rocker and a young woman obsessed with his band go on an unexpected and epic journey together through the decaying suburbs of the American Midwest.,2020,,106,"['comedy', 'drama', 'music', 'romance']",['US'],,tt9058654,7.3,4970,7.544,6.75,hulu
tm821114,Pure,MOVIE,"Teen girls perform a secret ritual at a Purity Retreat and, when one of them begins to see a supernatural entity, the terrifying question becomes what is more dangerous: the demon they’ve unleashed, or the pressure of their controlling fathers.",2019,,90,['horror'],['US'],,,,,4.641,5.609,hulu
tm296609,The War with Grandpa,MOVIE,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",2020,PG,98,"['comedy', 'drama', 'family']",['US'],,tt4532038,5.6,23856,27.681,6.4,hulu
tm980519,Knuckledust,MOVIE,"When Police kicks open the doors of the elite underground fight club Knuckledust, they find seven levels of hell, filled with the dead bodies of countless fighters, assassins and goons. Only one man, beaten up to a pulp, is still breathing: Hard Eight.",2020,,105,"['action', 'thriller']",['GB'],,tt9109072,4.8,722,8.674,5.1,hulu
tm835150,Uncanny Annie,MOVIE,"On Halloween night a group of college students get trapped in a mysterious board game that brings their darkest secrets and fears to life, where they must play to escape…and win to survive.",2019,,80,['horror'],['US'],,,,,7.058,6.043,hulu
ts89507,Lost Treasures of Egypt,SHOW,"An immersive, action-packed and discovery-led series following International teams of Egyptologists as they unearth the world's richest seam of ancient archaeology - Egypt's Valley of the Kings.",2019,TV-PG,49,['documentation'],['GB'],4,,,,18.12,6.8,hulu
ts236729,Accused: Guilty or Innocent?,SHOW,"An intimate account of what happens when someone is formally charged with a crime and sent to trial – all solely from the perspective of the accused, their legal team and family members.",2020,TV-14,43,['documentation'],['US'],5,tt12054084,8.2,399,28.843,8,hulu
tm825649,The Killing of Two Lovers,MOVIE,David desperately tries to keep his family of six together during a separation from his wife. They both agree to see other people but David struggles to grapple with his wife's new relationship.,2020,R,85,"['drama', 'thriller']",['US'],,tt10702148,6.9,5016,6.853,6.5,hulu
tm837367,Funhouse,MOVIE,"When 8 celebrities from around the globe are invited to compete in an online reality show, they soon realize that they are playing for their very lives, as those voted off suffer horrific consequences, broadcast live to the entire world.",2019,,106,['horror'],"['SE', 'CA']",,,,,10.26,5.374,hulu
ts221931,Appare-Ranman!,SHOW,"During the back-end of the 19th century, the genius but socially awkward engineer Sorano Appare and the wise yet cowardly samurai Isshiki Kosame find themselves drifting in the sea between Japan and America. With no money, the duo decide to enter the Trans-America Wild Race to win the prize money so they can get home. The two encounter rivals, bandits, and challenges in the wilderness as they race through America, from the starting line in Los Angeles to the finish line in New York, in the steam-powered car they built.",2020,TV-14,23,"['action', 'animation', 'history', 'sport']",['JP'],1,tt11714178,6.8,441,44.793,7.1,hulu
ts288513,"Love, Victor",SHOW,"Victor is a new student at Creekwood High School on his own journey of self-discovery, facing challenges at home, adjusting to a new city, and struggling with his sexual orientation. When it all seems too much, he reaches out to Simon to help him navigate the ups and downs of high school.",2020,TV-14,28,"['comedy', 'drama', 'romance']",['US'],3,tt10166602,8,21006,97.074,8.619,hulu
ts82799,I Am the Night,SHOW,"Fauna Hodel, who was given away by her teenage birth mother, begins to investigate the secrets to her past, following a sinister trail that swirls ever closer to an infamous Hollywood gynecologist connected to the legendary Black Dahlia murder.",2019,TV-MA,51,"['crime', 'drama', 'thriller']",['US'],1,tt7186588,6.9,8484,44.319,6.611,hulu
tm831326,Radioflash,MOVIE,"When a nuclear device causes an electromagnetic pulse that kills power to more than 200 million people, a teenage girl must help lead her family to survival in a dark new world.",2019,,103,"['drama', 'scifi', 'thriller']",['US'],,tt7288408,4.8,5395,8.074,5,hulu
tm449199,The Sunlit Night,MOVIE,An aspiring painter meets eccentric locals and a fellow New Yorker while working on a barn in Norway.,2020,,82,"['comedy', 'drama', 'romance', 'european']","['NO', 'US', 'DE']",,tt8368394,6.1,2432,7.749,5.5,hulu
tm375770,A Dog's Way Home,MOVIE,"The adventure of Bella, a dog who embarks on an epic 400-mile journey home after she is separated from her beloved human.",2019,PG,95,"['action', 'family', 'drama']","['US', 'CN']",,tt7616798,6.7,19573,21.276,7.339,hulu
ts88978,Mix: Meisei Story,SHOW,"Because of the legend left by Tatsuya Uesugi, Meisei Academy High School was well-known for their strong baseball team. But 26 years after their glory, the team has not been able to keep their record and has since lost their fame.

Two stepbrothers, Souichirou and Touma Tachibana, aim to revive of the once-strong Meisei Academy baseball team and enter the National High School Baseball Championship.

Souichirou and Touma are second years in Meisei Academy Middle School. Both boys are talented baseball players. Souichirou has shown excellent skill as a catcher and batter. Though having an extraordinary skill as a pitcher, Touma no longer pitches due to a certain reason.

Once the two enter high school, they pair as a battery and aim to enter the National High School Baseball Championship!",2019,,25,"['drama', 'romance', 'sport', 'animation', 'reality']",['JP'],2,tt10147790,7.3,89,65.559,7.6,hulu
ts236537,By the Grace of the Gods,SHOW,"Only 39 years into a life full of bad luck, Ryoma Takebayashi passes away in his sleep! Taking pity on him, three divine beings show compassion by reincarnating him as a young boy to a magical, new world. Now he spends his time researching and caring for slimes in the forest. But after healing an injured traveler, Ryoma decides to set out with his new friends on a journey to use his power to help others. A whole new world awaits him, where his skills as a magic user and slime tamer continue to elicit surprise and admiration.",2020,TV-14,23,"['action', 'scifi', 'fantasy', 'animation']",['JP'],2,tt12642654,7,1228,81.101,8.238,hulu
ts252977,Baewatch: Parental Guidance,SHOW,"Couples go on a romantic getaway to test their relationships, not knowing their families are calling the shots and cringing over their every move.",2019,TV-MA,47,[],[],1,,,,0.6,,hulu
ts191359,The Untold Story,SHOW,An unfiltered look at the often-unseen stories of people and events that have had a profound impact on our modern culture and society.,2019,TV-14,62,"['documentation', 'european']",['US'],1,tt10202960,7.6,30,1.337,4.5,hulu
tm820629,Undine,MOVIE,"Undine works as a historian lecturing on Berlin's urban development. When the man she loves leaves her, the ancient myth catches up with her. But falling in love anew, Undine reworks the myth of the mysterious water spirit as a modern fairy-tale in a disenchanted world.",2020,,90,"['drama', 'fantasy', 'romance', 'thriller']","['DE', 'FR']",,tt11617052,6.6,8631,15.214,6.5,hulu
ts85141,Mrs. America,SHOW,"The true story of the movement to ratify the Equal Rights Amendment, and the unexpected backlash led by a conservative woman named Phyllis Schlafly, aka “the sweetheart of the silent majority.”",2020,TV-MA,49,"['drama', 'history']",['US'],1,tt9244556,7.9,13180,107.126,7.6,hulu
ts285603,Animaniacs,SHOW,"Yakko, Wakko and Dot return for all-new big laughs and the occasional epic takedown of authority figures in serious need of an ego check. Joining the Warners are Starbox & Cindy on their latest play date while Pinky and the Brain's ideas for world domination lead them to all new adventures.",2020,TV-PG,16,"['comedy', 'animation', 'family']",['US'],3,tt6951546,7.7,3741,361.232,8.55,hulu
ts236553,Our Last Crusade or the Rise of a New World,SHOW,"For years, a great war has raged on between the scientifically advanced Empire and a paradise of witches known as the Nebulis Sovereignty. This age-old battle sets the scene for a fateful encounter between two young combatants: an imperial swordsman, Iska, and the witch princess, Aliceliese. As sworn enemies, they vow to cut each other down in order to unite their worlds, and yet Iska finds himself entranced by her beauty and righteousness, while Aliceliese is moved by his strength and resolve. In the midst of a never-ending war that forbids them from being together, they have no choice but to destroy each other-or find another way.",2020,TV-14,23,"['animation', 'action', 'scifi', 'war']",['JP'],1,,,,59.462,8.227,hulu
ts89550,Fire Force,SHOW,"Year 198 of the Solar Era in Tokyo, special fire brigades are fighting against a phenomenon called spontaneous human combustion where humans beings are turned into living infernos called ""Infernals"". While the Infernals are first generation cases of spontaneous human combustion, later generations possess the ability to manipulate flames while retaining human form. Shinra Kusakabe, a youth who gained the nickname Devil's Footprints for his ability to ignite his feet at will, joins the Special Fire Force Company 8 which composes of other flames users as they work to extinguish any Infernals they encounter. As a faction that is creating Infernals appears, Shira begins to uncover the truth behind a mysterious fire that caused the death of his family twelve years ago.",2019,TV-14,24,"['action', 'scifi', 'animation', 'drama', 'fantasy']",['JP'],2,tt9307686,7.6,10191,39.589,8.48,hulu
ts89553,Astra Lost in Space,SHOW,"In the year 2063, eight high school students and a kid are flown out to Planet Camp, tasked with surviving on their own for a few days. But shortly after arriving, an ominous glowing orb warps them to an unknown quadrant of space, nearly 5,012 light years away. Now, the only way back home is a slow, dangerous trek across the universe—a journey that’ll test them in ways Planet Camp never could.",2019,TV-14,27,"['action', 'scifi', 'animation']",['JP'],2,tt10483250,8,1644,29.463,7.811,hulu
tm845555,Rebuilding Paradise,MOVIE,"​On November 8, 2018, a spark flew in the Sierra Nevada foothills, igniting the most destructive wildfire in California history and decimating the town of Paradise. Unfolding during the year after the fire, this is the story of the Paradise community as they begin to rebuild their lives.",2020,,95,['documentation'],['US'],,tt9735350,6.9,629,2.646,6.4,hulu
tm537780,School Spirit,MOVIE,"A group of social outcasts, stuck in weekend detention, find themselves stalked by their school’s urban legend who is set on killing bad students.",2019,,84,['horror'],['US'],,,,,5.119,5.509,hulu
ts84633,The Promised Neverland,SHOW,"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage — a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family... never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.",2019,TV-MA,23,"['action', 'drama', 'scifi', 'thriller', 'horror', 'animation', 'fantasy']",['JP'],2,tt8788458,8.2,44583,81.915,8.502,hulu
ts269696,Killer Cases,SHOW,"""Killer Cases"" brings all the emotion, drama, and suspense from chilling murder trials. It's a journey through the criminal justice process that gives viewers an inside look at real cases like never before.",2020,TV-14,59,"['drama', 'crime']",['US'],4,tt14055798,7.2,227,5.005,8,hulu
ts218891,ID: INVADED,SHOW,"Sakaido is a genius detective who can track down any criminal. But when his daughter is murdered, revenge lands him on the other side of the law. Now in prison, he helps the police solve mysteries using a system that invades a person’s identity. Little by little, a trail of blood forms, and it all leads back to his daughter’s murderer.",2020,TV-MA,24,"['scifi', 'action', 'drama', 'thriller', 'animation', 'crime']",['JP'],1,tt10954274,7.5,3049,45.554,6.78,hulu
tm920286,Shadow in the Cloud,MOVIE,A WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,2020,R,83,"['action', 'horror', 'war']","['NZ', 'US']",,tt9691136,5,29714,25.035,5.836,hulu
tm823545,Disappearance at Clifton Hill,MOVIE,"Following the death of her mother, a young woman returns home to Niagara Falls and becomes entangled in the memory of a kidnapping she claims to have witnessed as a child.",2020,,100,"['thriller', 'drama']",['CA'],,tt5919756,5.4,4823,9.311,5.558,hulu
ts222729,Toilet-Bound Hanako-kun,SHOW,"First year high school student and occultist, Nene Yashiro summons ""Hanako-san of the Toilet"" to grant her romantic wishes. She ends up Hanako's spiritual assistant, helping him destroy supernatural beings and change rumors to balance the spirit and human worlds. Along the way, Nene learns about her connection to the spirit world and the dark secrets regarding Hanako's past.",2020,TV-14,24,"['thriller', 'animation', 'comedy']",['JP'],1,tt16116146,8.6,25,56.607,8.617,hulu
ts90490,Helstrom,SHOW,Daimon and Ana Helstrom are the son and daughter of a mysterious and powerful serial killer. The siblings have a complicated dynamic as they track down the terrorizing worst of humanity — each with their attitude and skills.,2020,TV-MA,50,"['action', 'scifi', 'drama', 'horror', 'fantasy']",['US'],1,tt10266874,6.7,9742,100.173,6.743,hulu
ts82692,Fosse/Verdon,SHOW,"The story of the romantic and creative partnership between Bob Fosse and Gwen Verdon. He was a filmmaker and one of theater's most influential choreographers and directors; she was the greatest Broadway dancer of all time. Together, they changed the face of American entertainment — at a perilous cost.",2019,TV-MA,50,"['drama', 'music']",['US'],1,tt8746478,7.9,7093,37.422,7.6,hulu
tm215485,About Endlessness,MOVIE,"A reflection on human life in all its beauty and cruelty, its splendor and banality, guided by a Scheherazade-esque narrator. Inconsequential moments have the same significance as historical events. Simultaneously an ode and a lament, presents a kaleidoscope of all that is eternally human, an infinite story of the vulnerability of existence.",2019,,76,"['drama', 'fantasy']","['NO', 'FR', 'SE', 'DE']",,tt6817944,6.8,7396,6.93,6.49,hulu
tm925132,Zappa,MOVIE,"With the help of more than 10,000 dedicated Zappa fans, this is the long-awaited definitive documentary project of Alex Winter documenting the life and career of enigmatic groundbreaking rock star Frank Zappa. Alex also utilizes in this picture thousands of hours of painstakingly digitized videos, photos, audio, writing, and everything in between from Zappa's private archives. These chronicles have never been brought to a public audience before, until now.",2020,,129,"['music', 'documentation']",['US'],,,,,7.472,7.3,hulu
ts89565,The Ones Within,SHOW,"Iride Akatsuki and seven other charismatic game streamers wake up in the world of a mysterious free-to-play game called Naka no Hito Genome. Now they are competing in real-life games with life-or-death stakes, but clearing several game tasks could earn them 100 million lives.",2019,,24,"['animation', 'scifi', 'thriller', 'comedy', 'drama']",['JP'],2,tt10452436,6.3,205,31.199,6.8,hulu
tm954693,Hunter Hunter,MOVIE,"A fur trapper leaves his wife and daughter behind to kill a rogue wolf in the remote wilderness, but they soon become increasingly worried when their peaceful existence is disrupted.",2020,,93,"['horror', 'thriller']","['CA', 'US']",,,,,12.728,6.4,hulu
ts285596,The Con,SHOW,"Explore the troubling tales of people taken in by claims and promises that proved too good to be true, from identity fraud and misleading romance to the high-profile college admission scandal and Fyre Festival. It will reveal how the victims were fooled and the cost of their false trust - emotional and financial. Featuring interviews with the key people, including victims and eyewitnesses, and, in some cases, law enforcement and the perpetrators themselves.",2020,,42,"['documentation', 'crime']",['US'],2,tt13284802,7.2,257,9.085,5.5,hulu
ts87522,Fruits Basket,SHOW,"After a family tragedy turns her life upside down, 16-year-old high school student Tohru Honda takes matters into her own hands and moves out… into a tent! Unfortunately for her, she pitches her new home on private land belonging to the mysterious Soma clan, and it isn't long before the owners discover her secret. But, as Tohru quickly finds out when the family offers to take her in, the Somas have a secret of their own—when hugged by the opposite sex, they turn into the animals of the Chinese Zodiac!",2019,TV-14,24,"['animation', 'drama', 'comedy', 'fantasy', 'romance']",['JP'],3,tt9304350,8.6,8274,107.54,8.203,hulu
tm856607,The Donut King,MOVIE,Cambodian refugee Ted Ngoy builds a multi-million dollar empire by baking America's favourite pastry: the doughnut.,2020,,94,"['documentation', 'animation']","['US', 'KH']",,tt10214496,7.2,1101,2.339,6.933,hulu
ts86570,Shrill,SHOW,"Annie is a fat young woman who wants to change her life — but not her body. Annie is trying to start her career while juggling bad boyfriends, a sick parent, and a perfectionist boss.",2019,TV-MA,24,"['comedy', 'drama']",['US'],3,tt8962130,7.4,9135,6.046,6.375,hulu
tm820141,Lupin III: The First,MOVIE,"The iconic ""gentleman thief"" Lupin III returns in an action-packed, continent-spanning adventure, as Lupin III and his colorful underworld companions race to uncover the secrets of the mysterious Bresson Diary, before it falls into the hands of a dark cabal that will stop at nothing to resurrect the Third Reich.",2019,PG-13,93,"['action', 'animation', 'family', 'crime']",['JP'],,tt10621032,6.9,3603,13.893,7.372,hulu
ts221118,Smile Down the Runway,SHOW,"Chiyuki Fujito was going to be a professional runway model until she stopped growing. Poor Ikuto Tsumura is not even sure if he wants to be a fashion designer because of his family responsibilities. Faced with overwhelming adversity, they need to decide if their dreams are worth pursuing. It’s not impossible – they’ll just have to be creative in how they get there!",2020,TV-14,24,"['drama', 'animation', 'comedy']",['JP'],1,tt11177400,6.9,266,44.983,7.35,hulu
ts88364,Fairy Gone,SHOW,"Once upon a time, fairies were tools of war.

The story takes place in a world where fairies possess and dwell in animals, giving them mysterious abilities. By removing the organs of a possessed animal and transplanting them into humans, fairies can be summoned as an alter ego and be used as a weapon. Such individuals who used fairies as war tools were called ""Fairy Soldiers."" Once the war was over and they completed their roles, the soldiers lost their purpose. Some began working for the government, some joined the mafia, and some even became terrorists, as each chose their own way to live.

Nine years have passed since the war. The protagonist Mariya is a new recruit of ""Dorothea,"" an organization which investigates and suppresses fairy-related crimes. Amidst the unstable political situation, criminals with lingering wounds from the war and past conflicts emerge and engage in terrorism as an act of revenge. This is the story of Fairy Soldiers, fighting for their own justice in a chaotic postwar world.",2019,,23,"['scifi', 'action', 'animation', 'fantasy']",['JP'],2,tt9828600,5.7,411,20.743,5.944,hulu
ts217527,Azur Lane,SHOW,"When the ""Sirens,"" an alien force with an arsenal far surpassing the limits of current technology, suddenly appeared, a divided humanity stood in complete solidarity for the first time. Four countries formed Azur Lane, paving the way for the improvement of modern warfare, which led to an initial victory. However, this tenuous union was threatened by opposing ideals, dividing the alliance into two and humanity became fragmented once again.

As a seasoned and experienced fighter, the ""Grey Ghost"" Enterprise shoulders Azur Lane's hope for ending the war. But behind her stoic persona hides a frail girl, afraid of the ocean. Even so, she continues to fight as she believes that it's the only purpose for her existence.

Amidst the neverending conflict within humankind, the keys that could unite a fragmented race might exist: a soldier coming to terms with her mysterious personality and camaraderie between those with different ideals.",2019,TV-14,24,"['action', 'scifi', 'drama', 'fantasy', 'animation']",['JP'],1,tt10980934,5.6,342,43.737,7.736,hulu
ts222807,Kings of Pain,SHOW,A wildlife biologist and professional animal handler get bitten and stung by some of the most dangerous animals and vicious stinging insects in the world in an attempt to create a complete and comprehensive pain index that will ultimately help save lives.,2019,TV-14,43,"['documentation', 'reality']",['US'],2,tt11091524,7.2,634,3.061,7.3,hulu
tm671834,12 Hour Shift,MOVIE,Bodies start to pile up when a drug-user nurse and her cousin try to find a replacement kidney for an organ trafficker.,2020,,86,"['comedy', 'horror', 'thriller']",['US'],,tt10309552,5.5,4926,10.93,5.436,hulu
tm551264,International Falls,MOVIE,"A woman stuck in a small, snowbound border town has dreams of doing comedy when she meets a washed up, burned out comedian with dreams of doing anything else.",2019,,93,['comedy'],['US'],,tt5117326,5.8,629,3.635,6.406,hulu
tm833337,5 Years Apart,MOVIE,"Two estranged brothers born on the same day, five years apart, run into each other at their family vacation home with wildly different expectations for how their birthday weekend is going to play out.",2019,,96,"['drama', 'comedy']",['US'],,tt7736968,5.5,359,4.755,6.1,hulu
tm448765,Jawline,MOVIE,"Sixteen-year-old Austyn Tester, a rising star in the world of digital celebrities, builds his following on wide-eyed optimism and teen girl adoration as he tries to escape a dead-end life in rural Tennessee.",2019,,97,['documentation'],['US'],,tt8499102,6.1,566,2.98,5.9,hulu
tm851644,Wild Mountain Thyme,MOVIE,"Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is, Anthony seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew, Anthony is jolted into pursuing his dreams.",2020,PG-13,103,"['drama', 'romance', 'comedy']","['IE', 'GB']",,tt6842770,5.7,11285,17.343,5.129,hulu
tm890819,Delivered,MOVIE,A pregnant woman’s life is upended when she realizes someone close to her has darker plans for her and the baby.,2020,,80,"['horror', 'thriller']",['US'],,tt11828638,,,6.953,5.475,hulu
ts225974,Hillary,SHOW,"A portrait of a public woman, interweaving moments from never-before-seen 2016 campaign footage with biographical chapters of Hillary Rodham Clinton's life. Featuring exclusive interviews with Hillary herself, Bill Clinton, friends, and journalists, an examination of how she became simultaneously one of the most admired and vilified women in the world.",2020,TV-PG,64,"['war', 'documentation']",['US'],1,tt11558924,7,2675,23.882,5.7,hulu
tm462408,The Secret Garden,MOVIE,"Mary Lennox is born in India to wealthy British parents who never wanted her. When her parents suddenly die, she is sent back to England to live with her uncle. She meets her sickly cousin, and the two children find a wondrous secret garden lost in the grounds of Misselthwaite Manor.",2020,PG,99,"['drama', 'family', 'fantasy']","['GB', 'FR']",,tt2702920,5.6,9730,21.638,6.4,hulu
tm885511,Proximity,MOVIE,A young NASA JPL scientist is abducted by extraterrestrials but when no one believes his story he becomes obsessed with finding proof which leads him on a journey of discovery.,2020,,119,['drama'],['US'],,,,,31.812,6.248,hulu
tm823034,Moffie,MOVIE,A young man in 1981 South Africa must complete his brutal and racist two years of compulsory military service while desperately maintaining the secrecy of his homosexuality.,2020,,104,"['drama', 'romance', 'war']","['ZA', 'GB']",,tt10699362,6.8,3646,4.709,6.9,hulu
tm845580,Wander Darkly,MOVIE,New parents Adrienne and Matteo are forced to reckon with trauma amidst their troubled relationship. They must revisit the memories of their past and unravel haunting truths in order to face their uncertain future.,2020,R,97,"['romance', 'drama', 'thriller']",['US'],,tt8902978,5.8,1815,11.003,6.278,hulu
ts222382,Wandering Witch: The Journey of Elaina,SHOW,"Once upon a time, there was a witch named Elaina. Inspired by her favorite book, Elaina ventures out to see the world she's read so much about. Like a leaf on the wind, she travels from one country to another, looking to sate her inquisitiveness and searching for new experiences. Exploration and curiosity drive her journey. She's confronted by humanity in all its forms, whether strange, bizarre, or emotional and with each meeting, Elaina would become a small part of their story, and her own world would get a little bit bigger.",2020,TV-14,24,"['scifi', 'action', 'fantasy', 'animation']",['JP'],1,tt12457334,7,1078,104.552,7.793,hulu
